timestamp,gold_price,oil_price,dxy,eurusd,jpy
2026-06-01 01:52:45.551547+00:00,2463.81,69.99,99.1469,1.14341,160.686
2026-06-01 01:52:46.692627+00:00,2457.41,69.82,99.1986,1.14324,160.72
2026-06-01 01:52:47.764120+00:00,2455.06,69.83,99.2397,1.14288,160.745
2026-06-01 01:52:49.755766+00:00,2448.65,69.66,99.316,1.14264,160.688
2026-06-01 01:52:52.335918+00:00,2448.91,69.61,99.3514,1.14257,160.704
2026-06-01 01:52:53.551189+00:00,2448.48,69.67,99.3935,1.14233,160.795
2026-06-01 01:52:54.812866+00:00,2451.09,69.7,99.3704,1.14267,160.875
2026-06-01 01:52:58.726684+00:00,2455.47,69.8,99.2719,1.14214,160.851
2026-06-01 01:53:00.660897+00:00,2453.65,69.64,99.2917,1.14201,160.951
2026-06-01 01:53:04.111131+00:00,2452.71,69.61,99.3248,1.14232,160.954
2026-06-01 01:53:07.936625+00:00,2448.21,69.49,99.3781,1.14209,161.049
2026-06-01 01:53:09.904800+00:00,2447.35,69.46,99.413,1.14234,161.137
2026-06-01 01:53:13.804640+00:00,2444.04,69.34,99.4448,1.14231,161.105
2026-06-01 01:53:16.476383+00:00,2442.36,69.31,99.4748,1.14181,161.138
2026-06-01 01:53:20.147310+00:00,2445.82,69.37,99.449,1.1415,161.143
2026-06-01 01:53:21.166431+00:00,2441.22,69.28,99.4519,1.14151,161.236
2026-06-01 01:53:25.224699+00:00,2446.2,69.49,99.4016,1.14141,161.093
2026-06-01 01:53:29.584263+00:00,2449.35,69.7,99.3608,1.1411,161.124
2026-06-01 01:53:31.435194+00:00,2456.66,69.81,99.2801,1.14115,161.118
2026-06-01 01:53:32.537096+00:00,2460.7,69.78,99.2505,1.14111,161.127
2026-06-01 01:53:36.594270+00:00,2462.79,69.86,99.2252,1.14112,161.099
2026-06-01 01:53:37.692684+00:00,2458.45,69.88,99.2384,1.14113,161.101
2026-06-01 01:53:41.848227+00:00,2458.25,69.8,99.1995,1.14161,161.031
2026-06-01 01:53:42.992293+00:00,2459.41,69.72,99.2181,1.142,161.116
2026-06-01 01:53:45.431767+00:00,2455.31,69.64,99.2931,1.14176,161.085
2026-06-01 01:53:49.025170+00:00,2457.2,69.72,99.2608,1.1416,161.108
2026-06-01 01:53:52.063304+00:00,2460.32,69.81,99.1999,1.14226,161.126
2026-06-01 01:53:54.264106+00:00,2463.26,69.89,99.1351,1.14155,161.229
2026-06-01 01:53:58.481635+00:00,2463.81,69.81,99.1119,1.14193,161.371
2026-06-01 01:54:01.391609+00:00,2463.07,69.78,99.125,1.14259,161.342
2026-06-01 01:54:02.930804+00:00,2466.83,69.87,99.1124,1.14271,161.341
2026-06-01 01:54:06.968237+00:00,2471.92,70.05,98.9914,1.14289,161.364
2026-06-01 01:54:11.149639+00:00,2472.63,70.07,99.0029,1.14282,161.486
2026-06-01 01:54:12.714139+00:00,2475.38,70.16,98.9997,1.14319,161.484
2026-06-01 01:54:13.876646+00:00,2478.28,70.37,98.989,1.143,161.671
2026-06-01 01:54:18.523126+00:00,2473.65,70.17,99.0858,1.14311,161.616
2026-06-01 01:54:23.405766+00:00,2472.28,70.13,99.0842,1.14288,161.644
2026-06-01 01:54:24.534513+00:00,2472.31,70.05,99.0758,1.14308,161.707
2026-06-01 01:54:29.158495+00:00,2475.62,70.16,99.1095,1.14417,161.577
2026-06-01 01:54:32.404779+00:00,2470.03,70.04,99.1704,1.14443,161.562
2026-06-01 01:54:33.833671+00:00,2467.75,69.98,99.2048,1.14429,161.546
2026-06-01 01:54:35.419668+00:00,2469.13,70.1,99.1666,1.14392,161.576
2026-06-01 01:54:37.660898+00:00,2469.34,70.22,99.1898,1.14373,161.698
2026-06-01 01:54:39.107472+00:00,2464.49,69.99,99.2771,1.14342,161.699
2026-06-01 01:54:42.506172+00:00,2462.28,70.07,99.2961,1.14417,161.676
2026-06-01 01:54:46.215246+00:00,2464.46,70.15,99.2381,1.14472,161.697
2026-06-01 01:54:49.759991+00:00,2457.74,69.94,99.3158,1.14502,161.68
2026-06-01 01:54:53.884954+00:00,2457.24,69.82,99.3383,1.14517,161.665
2026-06-01 01:54:57.687575+00:00,2458.5,69.89,99.297,1.1454,161.751
2026-06-01 01:55:02.317049+00:00,2460.12,69.9,99.3021,1.14545,161.669
2026-06-01 01:55:05.586356+00:00,2460.55,69.98,99.2671,1.14532,161.688
2026-06-01 01:55:07.809483+00:00,2459.41,69.94,99.273,1.1458,161.711
2026-06-01 01:55:09.828274+00:00,2462.73,70.08,99.2627,1.14572,161.606
2026-06-01 01:55:11.346461+00:00,2464.6,70.12,99.1852,1.14604,161.685
2026-06-01 01:55:12.442662+00:00,2465.04,70.14,99.1776,1.1465,161.593
2026-06-01 01:55:14.890418+00:00,2464.84,70.08,99.1824,1.14697,161.696
2026-06-01 01:55:19.368322+00:00,2464.96,70.04,99.1612,1.14699,161.664
2026-06-01 01:55:23.978193+00:00,2470.13,70.22,99.1211,1.14703,161.872
2026-06-01 01:55:27.824836+00:00,2467.15,70.08,99.1771,1.14733,161.836
2026-06-01 01:55:32.505157+00:00,2466.57,70.05,99.2278,1.14733,161.882
2026-06-01 01:55:34.281612+00:00,2466.78,70.06,99.1924,1.14752,161.948
2026-06-01 01:55:36.569534+00:00,2470.21,70.13,99.1908,1.14785,162.062
2026-06-01 01:55:40.538853+00:00,2473.96,70.26,99.16,1.14748,161.981
2026-06-01 01:55:42.032400+00:00,2470.59,70.14,99.1672,1.14755,161.98
2026-06-01 01:55:45.517990+00:00,2476.02,70.26,99.1152,1.1478,161.988
2026-06-01 01:55:50.025218+00:00,2474.56,70.21,99.1159,1.1481,162.034
2026-06-01 01:55:51.673267+00:00,2480.19,70.37,99.0526,1.14777,161.996
2026-06-01 01:55:55.206870+00:00,2475.63,70.25,99.1021,1.14791,161.973
2026-06-01 01:55:58.632025+00:00,2474.62,70.3,99.1126,1.1479,161.842
2026-06-01 01:56:02.303693+00:00,2475.09,70.29,99.0939,1.14873,161.751
2026-06-01 01:56:05.660904+00:00,2473.43,70.2,99.0892,1.14898,161.858
2026-06-01 01:56:08.728359+00:00,2471.43,70.21,99.1077,1.14908,161.886
2026-06-01 01:56:10.386805+00:00,2471.37,70.19,99.1293,1.14987,161.906
2026-06-01 01:56:12.391545+00:00,2471.76,70.15,99.1417,1.15005,161.88
2026-06-01 01:56:13.862227+00:00,2474.25,70.14,99.1189,1.15015,161.961
2026-06-01 01:56:18.109910+00:00,2476.41,70.17,99.0912,1.1503,162.005
2026-06-01 01:56:22.524173+00:00,2477.21,70.26,99.0659,1.15118,162.071
2026-06-01 01:56:24.450714+00:00,2474.61,70.24,99.0895,1.15069,161.997
2026-06-01 01:56:26.774292+00:00,2474.19,70.18,99.0811,1.15063,161.949
2026-06-01 01:56:29.586291+00:00,2471.39,70.18,99.0768,1.15047,161.982
2026-06-01 01:56:33.778404+00:00,2470.07,70.02,99.0888,1.15052,161.949
2026-06-01 01:56:34.929114+00:00,2467.52,69.98,99.1186,1.15111,162.01
2026-06-01 01:56:37.836124+00:00,2468.18,69.98,99.1197,1.15158,161.947
2026-06-01 01:56:41.713482+00:00,2469.69,70.01,99.1087,1.15102,161.777
2026-06-01 01:56:43.034088+00:00,2475.55,70.11,99.051,1.15071,161.757
2026-06-01 01:56:47.955533+00:00,2471.65,69.9,99.0443,1.15109,161.687
2026-06-01 01:56:50.103408+00:00,2474.23,69.94,99.0195,1.15116,161.661
2026-06-01 01:56:54.207122+00:00,2479.58,70.13,98.9382,1.15103,161.668
2026-06-01 01:56:57.509089+00:00,2478.98,70.04,98.9474,1.15086,161.559
2026-06-01 01:57:00.293177+00:00,2476.67,69.91,98.9819,1.15054,161.431
2026-06-01 01:57:05.114811+00:00,2480.94,69.98,98.9264,1.15107,161.483
2026-06-01 01:57:09.590213+00:00,2483.4,70.07,98.8973,1.15091,161.482
2026-06-01 01:57:14.261579+00:00,2482.45,69.94,98.923,1.15104,161.473
2026-06-01 01:57:17.533563+00:00,2483.34,69.92,98.9174,1.15126,161.44
2026-06-01 01:57:21.799632+00:00,2481.71,69.84,98.9623,1.15139,161.447
2026-06-01 01:57:25.639245+00:00,2480.23,69.74,98.9741,1.15168,161.484
2026-06-01 01:57:29.803269+00:00,2473.67,69.57,99.0387,1.15176,161.35
2026-06-01 01:57:32.314210+00:00,2465.37,69.4,99.056,1.15149,161.208
2026-06-01 01:57:33.629454+00:00,2467.04,69.37,99.0581,1.15181,161.216
2026-06-01 01:57:37.056116+00:00,2467.63,69.39,99.0672,1.15178,161.195
2026-06-01 01:57:40.269459+00:00,2469.76,69.54,99.0163,1.1523,161.238
2026-06-01 01:57:44.586308+00:00,2467.94,69.43,99.0427,1.15216,161.235
2026-06-01 01:57:45.722186+00:00,2471.08,69.41,98.9906,1.15227,161.268
2026-06-01 01:57:48.497482+00:00,2471.22,69.43,98.9953,1.15205,161.256
2026-06-01 01:57:53.494843+00:00,2471.88,69.47,99.0029,1.1523,161.327
2026-06-01 01:57:55.125303+00:00,2472.6,69.52,99.0079,1.15206,161.281
2026-06-01 01:57:59.894180+00:00,2471.19,69.4,99.0268,1.1522,161.183
2026-06-01 01:58:03.370603+00:00,2470.48,69.39,99.0096,1.15175,161.23
2026-06-01 01:58:05.890205+00:00,2466.37,69.27,99.0498,1.15186,161.36
2026-06-01 01:58:10.576957+00:00,2463.33,68.98,99.122,1.15118,161.555
2026-06-01 01:58:12.787382+00:00,2463.88,69.03,99.1219,1.15108,161.497
2026-06-01 01:58:16.841338+00:00,2465.57,69.03,99.1062,1.15079,161.478
2026-06-01 01:58:20.519734+00:00,2465.25,69.01,99.1305,1.15075,161.457
2026-06-01 01:58:23.944696+00:00,2465.43,68.93,99.1412,1.15086,161.324
2026-06-01 01:58:25.814598+00:00,2471.83,69.0,99.0626,1.15096,161.221
2026-06-01 01:58:29.421303+00:00,2474.97,69.2,99.0028,1.15094,161.325
2026-06-01 01:58:33.040363+00:00,2474.56,69.26,98.9984,1.15053,161.219
2026-06-01 01:58:34.953847+00:00,2476.63,69.37,98.9727,1.15006,161.043
2026-06-01 01:58:38.809541+00:00,2484.81,69.58,98.8901,1.14959,160.988
2026-06-01 01:58:41.030457+00:00,2490.23,69.65,98.8112,1.14944,160.97
2026-06-01 01:58:44.810606+00:00,2495.51,69.71,98.7463,1.14955,160.878
2026-06-01 01:58:48.043260+00:00,2498.04,69.75,98.7157,1.14939,160.756
2026-06-01 01:58:51.416528+00:00,2498.17,69.68,98.755,1.14969,160.624
2026-06-01 01:58:53.947294+00:00,2492.54,69.67,98.8222,1.15027,160.632
2026-06-01 01:58:57.645078+00:00,2490.72,69.68,98.8215,1.15021,160.763
2026-06-01 01:58:59.093280+00:00,2492.01,69.56,98.8755,1.15011,160.824
2026-06-01 01:59:03.405890+00:00,2493.84,69.68,98.864,1.14988,160.776
2026-06-01 01:59:06.709043+00:00,2493.95,69.78,98.8736,1.14988,160.829
2026-06-01 01:59:08.930975+00:00,2488.04,69.66,98.9534,1.14997,160.948
2026-06-01 01:59:12.674777+00:00,2489.88,69.72,98.9328,1.14984,161.073
2026-06-01 01:59:13.909470+00:00,2487.46,69.69,98.9565,1.14968,161.074
2026-06-01 01:59:15.496521+00:00,2489.15,69.67,98.9522,1.14984,161.158
2026-06-01 01:59:17.192880+00:00,2493.7,69.81,98.9124,1.15003,161.121
2026-06-01 01:59:18.966284+00:00,2491.06,69.76,98.9337,1.15003,161.043
2026-06-01 01:59:21.458838+00:00,2489.57,69.67,98.9596,1.15021,161.219
2026-06-01 01:59:23.514703+00:00,2488.19,69.9,98.9017,1.15016,161.137
2026-06-01 01:59:26.986829+00:00,2486.7,69.71,98.9189,1.15058,161.079
2026-06-01 01:59:31.208996+00:00,2483.04,69.59,98.9454,1.15019,161.125
2026-06-01 01:59:34.943357+00:00,2483.53,69.57,98.9274,1.14988,161.145
2026-06-01 01:59:39.671780+00:00,2487.41,69.59,98.8887,1.14984,161.14
2026-06-01 01:59:42.987659+00:00,2489.55,69.62,98.8704,1.15058,161.24
2026-06-01 01:59:47.592260+00:00,2492.01,69.61,98.865,1.15065,161.201
2026-06-01 01:59:50.140202+00:00,2490.41,69.67,98.8828,1.15074,161.205
2026-06-01 01:59:51.668831+00:00,2486.37,69.53,98.8853,1.15045,161.233
2026-06-01 01:59:55.202490+00:00,2488.47,69.68,98.8428,1.15043,161.236
2026-06-01 01:59:56.282929+00:00,2491.57,69.77,98.7747,1.15014,161.327
2026-06-01 01:59:58.882811+00:00,2487.78,69.66,98.8185,1.14988,161.481
2026-06-01 02:00:03.757138+00:00,2491.46,69.77,98.761,1.14995,161.435
2026-06-01 02:00:07.034242+00:00,2493.41,69.76,98.7396,1.1495,161.451
2026-06-01 02:00:09.560265+00:00,2491.81,69.6,98.7728,1.14916,161.461
2026-06-01 02:00:12.463058+00:00,2492.98,69.59,98.8183,1.14937,161.578
2026-06-01 02:00:17.343445+00:00,2492.95,69.66,98.8395,1.14958,161.559
2026-06-01 02:00:18.422785+00:00,2493.93,69.74,98.8295,1.14934,161.496
2026-06-01 02:00:20.518325+00:00,2495.19,69.86,98.8127,1.14918,161.623
2026-06-01 02:00:25.172386+00:00,2493.34,69.78,98.8121,1.14975,161.705
2026-06-01 02:00:29.834338+00:00,2491.27,69.64,98.8696,1.14946,161.614
2026-06-01 02:00:32.598748+00:00,2490.26,69.59,98.8784,1.14964,161.59
2026-06-01 02:00:34.549106+00:00,2489.93,69.59,98.8598,1.14946,161.549
2026-06-01 02:00:36.481773+00:00,2489.33,69.6,98.8599,1.14907,161.543
2026-06-01 02:00:39.426075+00:00,2493.94,69.74,98.7948,1.14906,161.514
2026-06-01 02:00:41.419460+00:00,2497.6,69.88,98.7692,1.14939,161.644
2026-06-01 02:00:43.354498+00:00,2503.84,70.06,98.7136,1.14971,161.705
2026-06-01 02:00:47.254399+00:00,2507.93,70.23,98.6404,1.14991,161.695
2026-06-01 02:00:51.814030+00:00,2507.72,70.32,98.6273,1.14998,161.853
2026-06-01 02:00:53.911496+00:00,2507.23,70.3,98.6396,1.15077,161.865
2026-06-01 02:00:57.888644+00:00,2507.97,70.24,98.6217,1.15054,161.774
2026-06-01 02:01:01.285019+00:00,2502.95,70.11,98.6953,1.15078,161.826
2026-06-01 02:01:04.863617+00:00,2501.73,70.15,98.7266,1.15095,161.734
2026-06-01 02:01:07.397342+00:00,2506.63,70.25,98.6807,1.15091,161.708
2026-06-01 02:01:09.451998+00:00,2506.54,70.24,98.7082,1.15106,161.648
2026-06-01 02:01:13.288874+00:00,2504.71,70.2,98.7555,1.15176,161.719
2026-06-01 02:01:15.344953+00:00,2503.61,70.22,98.7335,1.15235,161.601
2026-06-01 02:01:19.065254+00:00,2503.76,70.25,98.7323,1.15273,161.602
2026-06-01 02:01:22.305741+00:00,2505.15,70.32,98.7265,1.15286,161.568
2026-06-01 02:01:26.304509+00:00,2505.68,70.23,98.7132,1.1531,161.54
2026-06-01 02:01:27.998222+00:00,2503.51,70.05,98.7493,1.1529,161.524
2026-06-01 02:01:30.326538+00:00,2502.11,70.0,98.792,1.15272,161.696
2026-06-01 02:01:33.016727+00:00,2495.46,69.99,98.8549,1.15286,161.735
2026-06-01 02:01:36.335743+00:00,2497.42,69.96,98.8512,1.15311,161.853
2026-06-01 02:01:41.179002+00:00,2502.54,70.0,98.8309,1.15278,161.886
2026-06-01 02:01:45.703608+00:00,2501.51,70.04,98.8404,1.15298,161.829
2026-06-01 02:01:48.910704+00:00,2500.31,70.01,98.8402,1.15364,161.815
2026-06-01 02:01:53.075302+00:00,2496.43,69.9,98.8977,1.15351,161.748
2026-06-01 02:01:57.869383+00:00,2501.7,69.91,98.8438,1.15395,161.767
2026-06-01 02:02:00.908116+00:00,2498.34,69.79,98.8976,1.15395,161.643
2026-06-01 02:02:03.008902+00:00,2499.63,69.78,98.8631,1.15361,161.734
2026-06-01 02:02:06.740084+00:00,2500.95,69.82,98.8593,1.15347,161.724
2026-06-01 02:02:11.667076+00:00,2505.73,69.82,98.8176,1.15378,161.877
2026-06-01 02:02:14.691890+00:00,2509.65,70.03,98.763,1.15417,161.944
2026-06-01 02:02:18.015001+00:00,2507.06,70.02,98.7971,1.1541,161.829
2026-06-01 02:02:19.696690+00:00,2509.23,70.0,98.7675,1.15418,161.792
2026-06-01 02:02:21.130754+00:00,2507.38,70.1,98.7647,1.15382,161.607
2026-06-01 02:02:22.349375+00:00,2510.85,70.18,98.7483,1.15414,161.629
2026-06-01 02:02:23.693355+00:00,2509.83,70.2,98.7805,1.15413,161.75
2026-06-01 02:02:25.831200+00:00,2511.37,70.39,98.7991,1.15474,161.695
2026-06-01 02:02:27.639422+00:00,2517.19,70.53,98.6886,1.15487,161.617
2026-06-01 02:02:31.601789+00:00,2517.08,70.69,98.6844,1.15569,161.544
2026-06-01 02:02:36.198945+00:00,2519.26,70.82,98.6232,1.15555,161.511
2026-06-01 02:02:39.066191+00:00,2515.54,70.72,98.6496,1.15598,161.54
2026-06-01 02:02:42.168365+00:00,2517.08,70.78,98.6261,1.15612,161.48
2026-06-01 02:02:43.448573+00:00,2519.07,70.79,98.6051,1.15615,161.446
2026-06-01 02:02:46.009279+00:00,2516.51,70.72,98.6403,1.15626,161.526
2026-06-01 02:02:47.847603+00:00,2517.31,70.64,98.6038,1.15605,161.475
2026-06-01 02:02:49.354969+00:00,2521.13,70.87,98.5568,1.15662,161.605
2026-06-01 02:02:51.762734+00:00,2521.18,70.94,98.5595,1.1566,161.563
2026-06-01 02:02:54.960846+00:00,2515.14,70.73,98.6052,1.15677,161.456
2026-06-01 02:02:58.552870+00:00,2517.95,70.76,98.5771,1.15638,161.521
2026-06-01 02:03:00.251086+00:00,2518.87,70.81,98.556,1.15588,161.602
2026-06-01 02:03:04.547400+00:00,2520.21,70.89,98.5574,1.15629,161.564
2026-06-01 02:03:06.547275+00:00,2514.9,70.76,98.6274,1.15606,161.525
2026-06-01 02:03:10.828087+00:00,2512.8,70.72,98.6174,1.15646,161.52
2026-06-01 02:03:13.335150+00:00,2518.15,71.01,98.5686,1.15634,161.496
2026-06-01 02:03:14.932804+00:00,2514.81,70.94,98.5932,1.15581,161.68
2026-06-01 02:03:18.984691+00:00,2514.32,70.88,98.5927,1.15571,161.686
2026-06-01 02:03:20.906262+00:00,2515.32,70.9,98.6041,1.15573,161.711
2026-06-01 02:03:25.400077+00:00,2515.94,70.91,98.6051,1.15569,161.709
2026-06-01 02:03:26.487622+00:00,2516.09,70.87,98.6164,1.156,161.854
2026-06-01 02:03:30.673458+00:00,2515.37,70.69,98.6476,1.15552,161.784
2026-06-01 02:03:35.630348+00:00,2515.67,70.67,98.6253,1.15579,161.718
2026-06-01 02:03:37.013146+00:00,2515.23,70.72,98.6406,1.15518,161.805
2026-06-01 02:03:38.144291+00:00,2514.01,70.61,98.6631,1.15609,161.822
2026-06-01 02:03:40.498190+00:00,2512.66,70.48,98.7023,1.15622,161.747
2026-06-01 02:03:43.835754+00:00,2510.12,70.47,98.7067,1.15663,161.746
2026-06-01 02:03:47.544505+00:00,2507.27,70.53,98.7039,1.1564,161.827
2026-06-01 02:03:49.277410+00:00,2507.07,70.62,98.7145,1.15653,161.785
2026-06-01 02:03:54.070582+00:00,2506.31,70.49,98.7514,1.15715,161.774
2026-06-01 02:03:55.528288+00:00,2508.71,70.66,98.7686,1.15657,161.756
2026-06-01 02:03:57.822016+00:00,2509.6,70.82,98.783,1.15631,161.749
2026-06-01 02:03:59.261075+00:00,2507.53,70.75,98.8211,1.15602,161.553
2026-06-01 02:04:01.325355+00:00,2502.27,70.6,98.8694,1.15567,161.465
2026-06-01 02:04:03.306288+00:00,2498.7,70.49,98.8822,1.15593,161.395
2026-06-01 02:04:07.522616+00:00,2497.28,70.53,98.8868,1.15632,161.312
2026-06-01 02:04:09.826748+00:00,2496.62,70.44,98.884,1.15695,161.253
2026-06-01 02:04:13.428141+00:00,2494.94,70.33,98.8692,1.15681,161.228
2026-06-01 02:04:16.554152+00:00,2492.62,70.27,98.8829,1.15636,161.207
2026-06-01 02:04:19.763670+00:00,2492.64,70.31,98.8411,1.1567,161.242
2026-06-01 02:04:21.357965+00:00,2494.17,70.3,98.8243,1.1572,161.391
2026-06-01 02:04:25.907394+00:00,2492.35,70.32,98.8404,1.15742,161.457
2026-06-01 02:04:28.973006+00:00,2491.48,70.28,98.83,1.1571,161.413
2026-06-01 02:04:31.086416+00:00,2495.11,70.4,98.8082,1.15727,161.441
2026-06-01 02:04:35.015064+00:00,2496.84,70.33,98.7776,1.15694,161.534
2026-06-01 02:04:36.739452+00:00,2498.86,70.56,98.7273,1.15731,161.579
2026-06-01 02:04:38.430563+00:00,2503.01,70.57,98.6796,1.15751,161.569
2026-06-01 02:04:40.340504+00:00,2504.79,70.58,98.6357,1.1574,161.591
2026-06-01 02:04:41.341309+00:00,2498.89,70.3,98.6786,1.15784,161.506
2026-06-01 02:04:44.440351+00:00,2504.06,70.45,98.6575,1.15816,161.406
2026-06-01 02:04:45.735168+00:00,2500.09,70.37,98.7227,1.15799,161.428
2026-06-01 02:04:50.531838+00:00,2500.48,70.38,98.6981,1.15811,161.449
2026-06-01 02:04:55.129994+00:00,2500.2,70.42,98.7216,1.15777,161.463
2026-06-01 02:04:58.628335+00:00,2498.04,70.29,98.7708,1.15806,161.559
2026-06-01 02:05:00.033097+00:00,2500.62,70.34,98.7711,1.15803,161.461
2026-06-01 02:05:01.405472+00:00,2503.56,70.52,98.7431,1.15805,161.585
2026-06-01 02:05:04.294489+00:00,2498.98,70.35,98.7424,1.15837,161.549
2026-06-01 02:05:06.930260+00:00,2501.92,70.46,98.7036,1.15813,161.562
2026-06-01 02:05:09.782343+00:00,2504.41,70.47,98.6498,1.15822,161.526
2026-06-01 02:05:12.082420+00:00,2504.08,70.44,98.6547,1.15844,161.685
2026-06-01 02:05:13.184249+00:00,2507.99,70.44,98.5978,1.15846,161.758
2026-06-01 02:05:17.545142+00:00,2511.33,70.31,98.5988,1.1586,161.644
2026-06-01 02:05:18.699445+00:00,2513.56,70.39,98.5941,1.15877,161.537
2026-06-01 02:05:21.767479+00:00,2511.48,70.42,98.623,1.15836,161.491
2026-06-01 02:05:25.955580+00:00,2508.77,70.39,98.6374,1.15861,161.58
2026-06-01 02:05:30.883329+00:00,2510.53,70.57,98.6307,1.15918,161.574
2026-06-01 02:05:32.705768+00:00,2507.57,70.44,98.6503,1.15949,161.682
2026-06-01 02:05:37.318366+00:00,2506.37,70.4,98.6491,1.15977,161.717
2026-06-01 02:05:42.224717+00:00,2507.27,70.45,98.6539,1.1595,161.793
2026-06-01 02:05:44.780626+00:00,2507.58,70.49,98.6502,1.1599,161.718
2026-06-01 02:05:46.566868+00:00,2511.22,70.55,98.5975,1.15958,161.589
2026-06-01 02:05:50.634836+00:00,2515.38,70.48,98.5557,1.15986,161.592
2026-06-01 02:05:53.161367+00:00,2517.59,70.5,98.5236,1.15906,161.51
2026-06-01 02:05:55.723744+00:00,2521.58,70.67,98.5014,1.1583,161.467
2026-06-01 02:05:58.350447+00:00,2527.06,70.86,98.4546,1.15787,161.471
2026-06-01 02:06:01.571834+00:00,2529.01,70.88,98.4516,1.15792,161.508
2026-06-01 02:06:05.718633+00:00,2529.97,70.85,98.4571,1.15737,161.642
2026-06-01 02:06:09.042348+00:00,2524.36,70.79,98.5106,1.15693,161.681
2026-06-01 02:06:13.543644+00:00,2524.42,70.75,98.505,1.15676,161.877
2026-06-01 02:06:17.673484+00:00,2523.49,70.7,98.5441,1.15621,161.911
2026-06-01 02:06:18.790738+00:00,2521.36,70.62,98.5545,1.15593,161.938
2026-06-01 02:06:19.985207+00:00,2526.27,70.64,98.4837,1.15586,161.917
2026-06-01 02:06:24.868569+00:00,2527.15,70.78,98.4762,1.15548,162.013
2026-06-01 02:06:27.105662+00:00,2530.89,70.85,98.4482,1.15543,161.86
2026-06-01 02:06:30.638203+00:00,2533.54,70.99,98.4142,1.15553,161.886
2026-06-01 02:06:33.830559+00:00,2534.02,71.0,98.4129,1.15581,161.987
2026-06-01 02:06:35.797097+00:00,2531.94,70.92,98.4212,1.15528,161.995
2026-06-01 02:06:39.393129+00:00,2533.16,70.96,98.4123,1.15579,161.969
2026-06-01 02:06:42.377848+00:00,2530.07,71.01,98.4211,1.15604,162.066
2026-06-01 02:06:44.326833+00:00,2524.39,70.89,98.4827,1.15584,162.026
2026-06-01 02:06:47.445966+00:00,2523.3,70.83,98.4827,1.15627,161.938
2026-06-01 02:06:48.463395+00:00,2520.17,70.69,98.5238,1.15626,161.961
2026-06-01 02:06:53.385664+00:00,2519.48,70.59,98.5304,1.15551,162.059
2026-06-01 02:06:55.780929+00:00,2519.9,70.61,98.5435,1.15553,162.095
2026-06-01 02:06:59.234645+00:00,2516.16,70.54,98.5555,1.15605,162.131
2026-06-01 02:07:04.119054+00:00,2514.08,70.5,98.5724,1.15617,162.143
2026-06-01 02:07:05.587300+00:00,2508.11,70.38,98.6217,1.15606,162.245
2026-06-01 02:07:09.960258+00:00,2509.65,70.45,98.6408,1.15567,162.253
2026-06-01 02:07:11.456136+00:00,2513.3,70.58,98.5743,1.15636,162.198
2026-06-01 02:07:14.263727+00:00,2507.77,70.27,98.609,1.15727,162.175
2026-06-01 02:07:18.066265+00:00,2504.17,70.11,98.6653,1.15698,162.203
2026-06-01 02:07:22.645038+00:00,2504.21,70.06,98.6934,1.1569,162.166
2026-06-01 02:07:23.907520+00:00,2501.45,70.13,98.7021,1.15619,162.082
2026-06-01 02:07:28.341424+00:00,2503.73,70.19,98.6947,1.15594,162.137
2026-06-01 02:07:29.531622+00:00,2502.74,70.11,98.7068,1.15625,162.202
2026-06-01 02:07:32.716631+00:00,2501.9,70.22,98.7204,1.15614,162.158
2026-06-01 02:07:33.906371+00:00,2504.85,70.28,98.6893,1.15628,162.16
2026-06-01 02:07:38.711183+00:00,2509.57,70.4,98.6779,1.1563,162.22
2026-06-01 02:07:40.410634+00:00,2513.49,70.54,98.6576,1.15701,162.185
2026-06-01 02:07:42.020666+00:00,2512.97,70.5,98.62,1.15751,162.111
2026-06-01 02:07:46.300387+00:00,2511.93,70.56,98.5966,1.15714,162.133
2026-06-01 02:07:49.579696+00:00,2509.56,70.52,98.6301,1.15687,162.062
2026-06-01 02:07:52.409660+00:00,2510.36,70.63,98.6053,1.15679,162.16
2026-06-01 02:07:56.620642+00:00,2514.57,70.72,98.5515,1.15661,162.108
2026-06-01 02:08:01.083480+00:00,2517.09,70.65,98.5709,1.15643,162.141
2026-06-01 02:08:05.530422+00:00,2521.8,70.74,98.535,1.1564,162.188
2026-06-01 02:08:07.031394+00:00,2522.36,70.63,98.5182,1.15593,162.19
2026-06-01 02:08:11.292576+00:00,2517.65,70.44,98.5896,1.15561,162.096
2026-06-01 02:08:16.086940+00:00,2520.35,70.45,98.5785,1.15608,162.171
2026-06-01 02:08:17.430671+00:00,2520.94,70.52,98.5362,1.15589,162.289
2026-06-01 02:08:21.830360+00:00,2525.01,70.47,98.4709,1.15568,162.282
2026-06-01 02:08:23.774766+00:00,2521.54,70.51,98.5128,1.15577,162.21
2026-06-01 02:08:24.829368+00:00,2515.94,70.28,98.5598,1.15593,162.141
2026-06-01 02:08:25.851503+00:00,2518.12,70.43,98.5677,1.15589,162.205
2026-06-01 02:08:30.107956+00:00,2519.55,70.63,98.514,1.15573,162.184
2026-06-01 02:08:34.273079+00:00,2519.26,70.63,98.5119,1.15583,162.22
2026-06-01 02:08:37.046295+00:00,2519.32,70.69,98.5382,1.156,162.3
2026-06-01 02:08:40.400115+00:00,2524.79,70.84,98.5077,1.15571,162.286
2026-06-01 02:08:44.776389+00:00,2524.62,70.76,98.5381,1.15525,162.165
